timestamp,lat,long,brand,model,constrYear,color,passengers,abLeftFront,abRightFront,abLeftMid,abRightMid,tireLeftFront,tireRightFront,tireLeftRear,tireRightRear,windowFront,windowLeftFront,windowRightFront,windowLeftRear,windowRightRear,windowRear,v10SecAgo,v5SecAgo,v3SecAgo,v2SecAgo,v1SecAgo
3606,43.67481,-79.40716,Mercedes,A-Klasse,2003,gray,4,True,True,True,True,False,False,False,False,True,False,True,False,False,False,51,57,61,69,58
3616,43.695798,-79.450392,Ford,Fusion,2004,red,3,True,True,False,True,False,False,False,False,True,False,False,False,False,True,94,63,74,52,17
3619,43.69577,-79.450348,KIA,Carens,2005,black,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,131,96,77,50,35
3624,43.685574,-79.446166,Chevrolet,Suburban,2003,black,2,True,True,False,True,False,False,False,False,True,False,False,False,True,False,68,49,53,21,8
3625,43.656444,-79.407638,Hyundai,Tucson,2003,blue,3,True,True,True,False,False,False,False,False,True,True,False,False,False,False,55,59,46,44,15
3634,43.638936,-79.400669,Hyundai,Elantra,2012,silver,1,True,True,False,True,False,True,False,False,True,False,False,False,False,False,3,3,3,2,1
3642,43.6523,79.406112,Hyundai,Tucson,2012,black,1,True,True,False,True,False,False,False,False,False,False,False,False,False,True,45,33,22,26,24
3643,43.641485,-79.398882,GMC,Terrain,2011,purple,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,211,155,171,109,60
3651,43.642324,-79.383911,Honda,HR-V,1999,silver,3,True,True,True,True,True,True,True,True,False,True,True,True,True,True,194,169,204,230,130
3659,43.642348,-79.383978,Toyota,Yaris,2014,gray,4,False,False,True,True,False,True,True,False,False,False,False,False,True,False,147,112,132,95,35
3669,43.638927,-79.400677,KIA,Sportage,2007,blue,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,163,170,125,78,36
3673,43.64598,-79.397554,Mercedes,G-Klasse,1997,white,5,True,False,True,True,True,False,True,True,False,False,False,False,True,True,188,236,279,167,92
3682,43.695741,-79.450375,Ford,Mustang,2003,gray,2,True,True,True,True,False,False,True,True,False,True,True,False,True,True,173,195,199,98,52
3686,43.642334,-79.383961,Porsche,911 Carrera,2011,gray,4,True,True,True,True,True,True,False,False,True,True,True,False,True,True,208,267,198,208,167
3692,43.642373,-79.383901,Toyota,Corolla,2000,white,3,True,True,False,False,False,False,False,True,True,True,False,True,False,False,172,102,103,112,51
3702,43.654803,-79.376593,BMW,X3,1998,blue,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83,100,71,52,36
3707,43.644748,-79.391782,Ford,Explorer,2014,black,5,True,True,True,True,True,True,True,True,True,True,True,True,False,True,146,103,94,109,119
3717,43.653101,-79.375669,KIA,Sedona,2001,blue,2,True,True,True,True,False,False,False,False,True,False,False,True,False,True,103,60,67,68,45
3719,43.636354,-79.399707,Hyundai,Accent,1998,blue,3,True,True,True,True,False,True,False,False,True,False,False,False,False,True,2,1,1,0,0
3720,43.69309,-79.462188,Toyota,Yaris,2010,silver,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,150,134,112,77,67
3724,43.695702,-79.450338,Buick,Regal,2008,blue,3,True,True,True,True,False,False,False,False,True,False,False,False,True,True,73,87,91,38,41
3729,43.652335,79.406161,Toyota,Verso,2013,black,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,18,19,21,22
3737,43.638956,-79.400601,GMC,Terrain,2005,purple,4,True,True,True,True,False,True,False,False,False,True,False,True,True,False,196,232,214,153,135
3745,43.642333,-79.383942,Chevrolet,Camaro,2013,silver,4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,19,18,14,9,5
3748,43.648786,-79.39645,Hyundai,Tucson,2012,yellow,2,True,True,True,True,True,True,True,False,False,False,False,False,True,True,203,132,136,121,132
3754,43.642312,-79.383976,Honda,CR-V,1999,white,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,57,30,25,26,22
3760,43.638814,-79.39281,BMW,2er,2013,green,4,True,True,True,False,True,True,False,False,True,True,True,True,False,False,178,210,261,289,119
3761,43.640637,-79.383384,Honda,CR-V,2000,blue,5,False,True,True,False,False,True,False,False,False,False,False,False,False,False,32,33,31,35,38
3764,43.642395,-79.383957,Mercedes,A-Klasse,2011,silver,1,True,False,False,True,True,False,False,False,False,False,False,True,False,True,147,128,111,83,67
3771,43.64541,-79.395218,Hyundai,Tucson,2011,green,4,True,True,True,True,False,False,False,False,True,False,False,True,False,True,177,187,103,67,46
3778,43.652182,-79.368599,Ford,Superduty,2008,white,4,True,True,True,True,False,False,True,True,False,True,False,True,False,True,148,112,142,85,45
3788,43.641419,-79.398884,Chevrolet,Silverado,2000,silver,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,116,71,41,31,29
3793,43.638837,-79.39288,Fiat,500,2009,white,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6,6,6,3,1
3800,43.644322,-79.376947,Buick,Verano,2016,white,3,True,True,True,True,True,True,False,False,False,False,True,True,True,True,115,127,144,105,68
3801,43.640625,-79.383398,VW,Tiguan,2010,white,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,57,42,40,25,26
3803,43.641403,-79.398836,BMW,1er,2001,silver,1,True,False,True,True,False,False,True,True,False,False,False,False,False,True,168,140,151,78,35
3809,43.661573,-79.409818,KIA,Carens,2001,silver,1,True,True,False,True,False,False,False,False,True,False,True,False,False,True,199,102,95,49,37
3817,43.641471,-79.398845,Mercedes,B-Klasse,2007,gray,2,True,True,False,True,False,False,False,False,False,False,False,False,False,False,44,47,24,9,7
3827,43.636322,-79.399788,GMC,Sierra,2010,blue,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,80,103,117,52,15
3828,43.653114,-79.375688,Toyota,Verso,2002,silver,2,True,True,True,True,False,True,False,False,False,False,False,False,False,False,104,73,80,64,41
3830,43.69308,-79.462138,Audi,Q5,2011,white,5,False,True,True,True,False,True,True,True,False,False,False,True,True,True,219,256,267,299,162
3831,43.658553,-79.384842,Chevrolet,Silverado,1998,gray,3,True,True,True,True,False,True,False,True,True,True,False,False,False,False,174,181,150,70,71
3836,43.685522,-79.44619,Toyota,Auris,2008,blue,4,True,False,True,True,True,False,True,False,False,True,False,True,False,True,188,233,278,246,217
3841,43.642309,-79.383994,GMC,Danyon,2009,gray,1,True,False,True,False,True,False,True,False,True,False,False,False,False,False,4,5,3,2,2
3849,43.645415,-79.395265,Hyundai,Santa Fe,2010,red,5,False,True,False,True,False,False,False,False,False,False,False,False,True,False,144,92,71,77,70
3857,43.638951,-79.400663,Toyota,Verso,2003,blue,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,79,102,87,68,39
3862,43.648796,-79.396424,Buick,Lacrosse,1999,black,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,28,24,30,33,13
3871,43.656491,-79.407686,Honda,Civic Tourer,1997,blue,1,True,True,True,True,False,False,False,False,True,False,False,False,False,True,199,109,116,61,54
3873,43.641475,-79.398802,Audi,A3,2009,red,2,True,True,True,True,False,False,False,False,False,False,False,False,False,True,186,100,68,59,49
3883,43.654819,-79.376584,Mercedes,E-Klasse,2014,white,2,True,True,False,True,False,False,True,True,False,True,False,False,False,False,213,180,213,180,124
3892,43.640622,-79.383307,Buick,Cascada,1997,silver,1,True,True,True,True,False,False,False,False,True,False,True,False,False,True,121,98,91,107,54
3901,43.65706,-79.36503,Honda,CR-V,2011,white,3,False,True,True,False,True,False,True,False,False,False,True,False,False,False,220,192,163,184,131
3904,43.638841,-79.3929,Audi,A4,2014,gray,4,True,False,True,True,False,False,False,False,False,False,False,False,True,True,98,97,79,55,30
3905,43.642326,-79.383972,Ford,Fusion,2016,gray,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,46,53,37,31,24
3912,43.642306,-79.383936,GMC,Terrain,2013,silver,5,True,True,True,False,False,False,False,False,True,False,False,False,False,False,130,65,63,75,59
3913,43.641433,-79.398822,BMW,5er,2006,black,3,False,True,True,True,False,True,True,False,True,False,True,False,False,True,188,234,148,86,87
3918,43.652105,-79.368502,Hyundai,Tucson,2015,gray,2,False,True,True,True,False,False,False,False,False,False,False,False,False,True,56,50,34,18,9
3921,43.640684,-79.383395,Audi,A3,2008,silver,2,True,True,True,True,False,False,False,False,True,False,False,False,False,True,186,135,120,58,49
3924,43.652148,-79.368599,Ford,Escape,2012,silver,4,True,True,True,True,True,False,False,True,True,True,True,True,True,True,214,248,319,161,58
3928,43.640634,-79.383392,Hyundai,Tucson,2010,black,3,False,True,True,True,False,False,False,False,False,False,False,True,True,True,62,56,28,20,19
3937,43.642625,-79.402206,Toyota,Corolla,2014,black,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,99,81,59,57,28
3944,43.652224,-79.40118,KIA,Cadenza,2012,blue,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,76,88,78,66,42
3950,43.641412,-79.398876,VW,Golf,2004,silver,3,True,True,True,True,False,True,True,False,False,True,True,True,False,False,170,185,181,133,136
3953,43.652366,79.406127,Hyundai,Accent,2015,gray,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,81,58,52,25,18
3958,43.652137,-79.36854,Hyundai,Accent,2000,silver,2,True,True,False,True,False,False,False,False,True,False,False,False,False,False,99,85,47,18,8
3966,43.641455,-79.398885,GMC,Terrain,2001,silver,2,True,True,True,True,False,False,True,True,False,True,True,True,True,True,172,204,224,223,91
3976,43.645468,-79.395252,Toyota,Avensis,2016,silver,1,True,True,True,True,False,True,True,False,True,True,False,True,True,False,189,209,133,115,68
3982,43.65646,-79.407641,Chevrolet,Impala,2000,silver,1,True,True,False,True,False,True,False,True,True,True,True,False,True,False,93,119,121,142,125
3986,43.644724,-79.384917,Buick,Regal,1997,blue,2,True,True,True,True,False,False,False,False,True,False,False,False,False,True,119,113,103,69,57
3987,43.652126,-79.368534,Chevrolet,Tahoe,2014,silver,2,True,True,True,True,True,False,True,True,True,True,True,False,True,False,197,238,143,83,65
3991,43.645414,-79.395277,Chevrolet,Tahoe,2014,yellow,3,True,True,True,False,False,False,False,False,True,False,False,False,True,True,195,252,288,226,84
4000,43.656427,-79.407612,Chevrolet,Camero,2009,red,4,True,True,True,True,False,False,False,False,False,False,False,False,True,False,220,261,325,255,95
4003,43.67484,-79.407186,Toyota,Auris,2005,silver,1,True,True,True,True,True,True,False,False,True,False,False,False,False,False,18,15,7,7,4
4004,43.644779,-79.384968,Honda,CR-V,2014,black,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,137,169,88,61,20
4005,43.644769,-79.384976,GMC,Danyon,2005,blue,5,True,True,True,False,True,False,False,False,False,True,False,True,False,False,127,100,125,94,85
4009,43.638883,-79.3921,BMW,X5,2006,silver,1,True,False,True,True,True,False,True,True,True,False,False,True,True,False,158,98,108,129,64
4019,43.693116,-79.462171,KIA,Optima,2006,silver,3,True,True,False,True,False,False,False,False,True,False,False,False,False,False,55,68,40,18,13
4024,43.688319,-79.48342,KIA,K900,2010,white,1,True,True,False,True,True,True,False,False,True,False,False,False,False,False,55,33,42,17,5
4031,43.645435,-79.395277,KIA,Carens,2000,purple,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,139,99,67,32,25
4035,43.642352,-79.383999,Honda,Jazz,2011,blue,1,True,True,True,False,False,False,False,False,True,False,False,False,False,False,25,17,13,7,3
4040,43.656482,-79.407694,Ford,Fiesta,2011,purple,4,False,True,True,True,False,True,False,False,False,False,False,False,False,False,118,114,61,38,36
4046,43.636322,-79.399722,Hyundai,Sonata,1998,gray,5,True,True,False,True,False,False,False,False,True,False,False,False,False,False,48,29,24,27,15
4053,43.69311,-79.462149,VW,Tiguan,1999,silver,4,False,False,False,True,False,False,False,False,False,False,False,False,True,True,79,91,56,24,25
4061,43.661552,-79.409859,KIA,Carens,1997,purple,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,39,23,20,12,3
4069,43.638979,-79.400661,Mercedes,E-Klasse,2014,white,2,True,True,False,True,True,False,True,False,True,False,False,False,False,False,202,104,75,74,81
4078,43.64875,-79.39648,Audi,A4,2015,gray,5,True,False,False,True,True,False,False,False,False,True,True,False,False,False,198,140,146,75,64
4087,43.644702,-79.384995,Audi,A4,2014,white,4,True,True,False,True,True,True,True,True,True,True,True,True,False,False,138,85,109,117,122
4088,43.644305,-79.37699,Hyundai,Elantra,2010,gray,1,True,True,True,True,False,False,True,True,False,False,True,False,False,True,190,174,136,79,52
4098,43.63896,-79.40064,VW,Tiguan,2005,blue,3,True,True,True,True,False,True,True,True,True,True,True,True,True,True,105,104,128,134,73
4107,43.640617,-79.383352,Hyundai,Accent,1998,black,4,True,True,True,True,True,True,False,True,False,True,True,False,False,True,154,197,138,148,85
4109,43.695701,-79.450318,Ford,Fusion,2011,gray,1,True,True,True,True,False,False,False,False,False,False,True,False,False,False,65,84,100,72,74
4117,43.652197,-79.368509,GMC,Yukon,2010,white,4,True,True,True,True,False,False,False,False,False,False,False,False,False,False,96,85,83,71,77
4127,43.64521,-79.397546,Chevrolet,Tahoe,2000,gray,2,True,False,True,True,True,False,False,False,False,False,False,False,False,False,97,88,90,50,51
4129,43.638866,-79.39267,VW,Golf,2011,black,2,True,True,False,True,False,False,False,False,False,False,False,True,False,False,110,129,78,41,24
4134,43.658577,-79.384898,Honda,CR-V,2004,white,3,True,True,True,True,True,False,False,False,True,False,False,False,False,True,106,100,53,42,42
4138,43.645475,-79.395274,Honda,HR-V,1997,silver,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,14,11,13,8,6
4139,43.638861,-79.39274,GMC,Terrain,2002,gray,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,117,81,80,47,30
4147,43.641461,-79.398813,Toyota,Avensis,2006,black,3,True,True,True,True,False,False,False,True,True,True,True,True,False,False,147,190,215,189,142
4152,43.641422,-79.398811,Mercedes,E-Klasse,2015,yellow,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,102,51,41,16,5
4161,43.642385,-79.383989,Mercedes,G-Klasse,1999,red,1,True,True,True,True,False,True,True,False,True,True,True,False,True,False,184,136,130,115,72
4171,43.661558,-79.409824,Audi,A6,2005,white,3,True,True,True,True,False,False,False,False,False,False,False,True,False,True,65,55,62,63,50
4175,43.674833,-79.407151,Fiat,500,1997,black,3,True,True,False,False,False,False,False,False,False,True,False,False,False,False,29,35,17,17,9
4180,43.654851,-79.376548,Toyota,Avensis,2016,green,2,True,True,False,True,False,False,False,True,False,False,False,False,False,False,86,107,74,52,38
4187,43.649992,-79.391113,Mercedes,G-Klasse,2008,gray,4,False,True,True,True,False,True,False,True,False,False,False,False,True,True,173,197,121,128,73
4195,43.695703,-79.450371,Ford,Escape,2007,gray,1,False,True,False,True,False,False,False,False,True,False,True,False,False,True,46,38,43,30,13
4197,43.638972,-79.400699,Honda,Civic Limousine,2008,white,5,False,True,True,True,True,False,False,True,False,False,True,False,False,True,172,101,50,50,40
4199,43.653192,-79.375635,VW,Golf,2006,black,3,False,True,True,False,False,False,False,True,True,False,False,False,False,True,9,4,3,3,3
